AgeAbove35,Accessibility,Employment,MentalHealth,YearsCodePro,Employed,Skills_dist,has_advanced_degree,salary_per_year_exp,NoHigherEd,HasTopCountry,Gender_Woman,MainBranch_NotDev
0,0,1,1,6,1,2,0,7412.428571428572,0,1,0,0
0,0,1,1,3,1,2,0,4500.0,0,0,0,0
1,0,1,0,4,0,1,0,24000.0,0,1,0,1
0,0,1,0,6,0,0,0,17285.714285714286,0,1,0,0
1,0,1,0,14,0,1,1,5601.266666666666,0,1,0,0
0,0,1,0,7,0,0,1,11820.0,0,0,0,0
1,0,1,1,18,1,2,0,8947.368421052632,0,1,0,0
0,0,1,0,3,1,1,0,9543.0,0,0,0,0
1,0,1,0,10,0,0,1,7288.363636363636,0,0,0,0
0,0,1,0,3,0,2,0,1800.0,0,0,0,0
1,0,1,0,25,0,1,0,2494.6153846153848,0,1,0,0
0,0,1,1,0,0,0,0,51887.0,0,1,1,0
0,0,1,0,3,1,2,0,10359.75,0,0,0,0
1,0,1,0,13,0,0,1,2493.1428571428573,0,1,0,0
1,0,0,0,25,1,1,0,1746.0,0,0,0,0
1,0,1,0,25,1,1,1,2433.8846153846152,0,0,0,0
1,0,0,0,20,0,0,0,318.85714285714283,0,1,0,0
1,0,1,0,32,1,2,0,2620.5454545454545,0,1,0,0
0,0,1,0,2,1,1,0,4324.0,0,0,0,1
0,0,1,0,1,1,1,0,2712.0,0,0,0,0
1,0,0,1,9,1,2,0,2000.0,0,0,0,0
0,0,1,0,2,0,0,0,6052.0,1,0,0,0
1,0,1,0,36,0,0,0,2783.7837837837837,0,1,0,0
1,0,1,1,10,1,0,0,4700.363636363636,0,1,0,0
0,0,1,0,5,1,2,0,12611.5,1,0,1,0
0,0,1,0,10,1,1,0,6867.272727272727,0,0,0,0
0,0,1,0,2,0,0,0,1844.0,0,1,0,0
1,0,1,0,4,0,0,0,7159.2,0,0,0,0
1,0,1,0,22,1,2,1,2934.782608695652,0,0,0,0
0,0,1,0,3,0,2,1,13512.25,0,0,0,0
0,0,1,0,2,0,0,0,4756.0,0,0,0,0
1,0,0,1,30,0,0,1,500.51612903225805,0,1,0,1
0,0,1,0,2,1,2,0,3532.0,0,0,0,0
0,0,1,0,1,1,2,0,20862.0,0,0,0,0
1,0,1,0,18,0,1,1,5782.684210526316,0,1,0,0
0,0,1,1,9,0,2,0,2370.0,0,0,0,0
1,0,1,0,20,1,0,1,4375.380952380952,0,1,0,0
0,0,1,0,10,0,0,0,6862.909090909091,0,0,0,0
1,1,1,0,16,1,2,1,4466.823529411765,0,0,0,0
0,0,0,0,6,1,1,0,2742.8571428571427,0,0,0,0
1,0,0,0,5,0,0,0,32430.0,0,0,0,0
1,0,1,0,14,1,1,0,0.4,0,0,0,0
1,0,1,0,40,0,1,0,4390.243902439024,0,1,0,0
0,0,1,0,3,0,0,0,1257.0,0,0,0,0
0,0,1,0,5,0,0,1,3723.1666666666665,0,1,0,0
1,0,0,0,15,1,2,0,225.0,1,0,0,0
0,0,1,1,2,1,0,0,4654.0,0,1,0,0
1,0,1,0,37,1,2,0,4736.8421052631575,0,1,0,1
1,0,1,0,32,1,2,0,4696.969696969697,0,1,0,0
0,0,0,0,5,0,0,1,3422.6666666666665,0,0,0,0
1,0,0,0,19,0,2,0,7563.15,0,1,0,0
1,0,1,0,5,0,0,1,11952.0,0,0,0,0
1,0,1,1,5,0,0,1,21582.0,0,0,0,0
1,0,1,0,5,1,1,1,28500.0,0,1,0,0
0,0,1,0,3,1,2,1,10539.5,0,0,0,0
1,0,1,0,8,0,1,0,16666.666666666668,0,1,0,1
0,0,1,0,2,1,2,0,3490.3333333333335,0,1,0,0
0,0,1,0,5,1,1,0,11135.0,0,0,0,0
1,0,1,0,20,1,1,0,3077.6190476190477,0,1,0,0
0,0,1,0,2,1,2,0,560.0,0,1,0,0
0,0,1,0,1,1,0,0,2346.0,0,1,0,0
1,0,1,0,8,1,0,1,8647.888888888889,0,0,0,1
1,0,1,0,12,1,0,0,263.0769230769231,0,0,0,0
0,0,1,0,1,1,2,0,6594.0,0,0,0,0
0,0,1,0,4,0,0,1,2594.4,0,0,0,0
1,0,1,0,32,0,1,1,5151.515151515152,0,1,0,1
0,0,1,0,4,1,2,0,1231.2,0,0,0,0
1,0,1,0,12,0,1,0,7755.692307692308,0,1,0,0
0,0,1,0,12,0,1,0,10200.923076923076,0,0,1,0
0,0,1,0,8,0,1,0,3723.1111111111113,0,1,0,0
0,0,1,0,2,0,0,0,4404.0,0,0,0,0
0,0,1,0,3,1,2,0,14197.0,0,0,0,0
0,1,1,0,11,1,1,1,16214.75,0,0,0,0
1,0,1,0,10,1,2,1,18181.81818181818,0,1,0,1
0,0,1,0,2,1,2,0,10000.0,0,1,0,0
0,0,1,0,6,1,1,0,6485.142857142857,0,0,0,0
0,0,1,0,3,0,1,0,8493.0,0,0,0,0
1,0,1,0,7,1,0,1,1256.5,0,1,0,0
0,0,1,0,7,0,1,1,5478.0,0,0,0,0
0,0,1,0,9,1,2,0,2914.8,0,0,0,0
0,0,1,0,7,0,0,0,5700.0,0,0,0,0
0,0,1,1,6,1,2,0,10498.714285714286,0,0,0,0
0,0,1,0,4,0,2,0,8140.8,0,0,0,0
0,0,1,0,3,0,2,0,5000.0,0,1,0,0
0,0,1,1,10,0,1,0,4663.636363636364,0,0,0,0
0,0,1,1,0,1,2,0,50000.0,0,1,0,0
0,0,1,0,5,0,0,0,1603.3333333333333,0,1,0,0
0,0,1,0,2,1,1,0,15132.0,0,0,0,0
1,0,1,0,15,1,1,1,3918.5625,0,0,0,0
0,0,1,0,3,1,2,0,4800.0,1,0,0,0
0,0,1,0,8,0,1,0,3333.3333333333335,0,0,0,0
0,0,1,0,3,1,0,0,1590.0,0,0,0,0
0,0,1,0,12,1,1,0,3941.5384615384614,0,0,0,0
1,1,1,0,35,0,0,0,432.6666666666667,0,0,0,0
0,0,1,0,11,0,0,1,18333.333333333332,0,1,0,0
0,0,1,0,5,0,1,0,2094.3333333333335,0,1,0,0
0,0,1,1,7,0,2,0,5344.5,0,0,0,1
0,0,1,0,4,0,0,0,5188.8,0,0,0,0
1,0,1,1,14,1,2,0,13333.333333333334,0,1,0,0
1,0,1,0,0,0,0,0,12264.0,0,0,0,0
1,0,0,1,23,0,1,0,3164.0,0,0,0,0
0,0,1,1,2,0,0,0,1954.6666666666667,0,1,0,1
0,0,1,1,7,1,1,0,4712.125,0,1,0,0
0,0,1,0,2,1,1,0,25000.0,0,1,0,0
0,0,1,0,1,0,1,1,25944.0,0,1,0,1
1,0,1,0,9,1,2,0,670.8,0,0,0,0
0,0,1,0,2,1,2,0,2340.0,0,0,0,0
0,0,1,0,3,0,1,0,12161.0,0,0,0,0
0,0,0,1,6,1,2,0,7782.857142857143,0,0,0,0
0,0,1,0,8,1,2,1,7807.111111111111,0,1,0,0
0,0,1,0,10,0,0,0,10909.09090909091,0,0,0,0
0,0,1,0,2,1,2,0,46666.666666666664,0,1,0,0
0,0,1,0,3,1,2,0,1755.0,0,0,0,0
0,0,1,0,7,1,2,0,11250.0,0,1,0,0
0,0,1,0,2,0,0,1,22334.333333333332,0,0,0,0
1,0,0,0,7,0,1,0,309.0,0,0,0,0
0,0,0,0,3,0,1,0,12972.0,0,1,0,0
0,0,1,0,3,0,0,0,1884.0,0,1,0,0
0,0,0,0,2,1,2,0,5188.0,0,0,0,0
0,0,1,0,4,0,1,0,17000.0,0,1,0,0
0,0,1,0,3,0,1,0,2508.0,0,0,0,0
0,0,1,1,6,1,2,0,6914.857142857143,0,1,0,0
1,0,1,0,16,1,1,0,3306.529411764706,0,0,0,1
1,0,1,0,30,1,2,1,1152.774193548387,0,0,0,0
1,0,0,0,17,0,2,0,10449.333333333334,1,1,0,0
0,0,1,1,10,1,2,0,9018.90909090909,0,0,0,0
1,0,1,0,5,0,0,0,8000.0,0,0,0,0
0,0,1,0,6,0,0,0,5641.714285714285,0,0,0,0
0,0,1,0,7,0,1,1,1350.0,0,0,0,0
0,0,1,0,2,0,0,0,29184.0,0,0,0,0
0,0,1,0,9,0,1,0,4609.2,0,0,0,0
0,0,1,1,4,0,2,0,9858.6,1,1,0,0
0,0,1,0,13,0,0,0,8309.5,0,1,0,0
0,0,1,0,5,0,1,0,25840.666666666668,0,1,0,0
0,0,1,0,4,1,2,0,4524.0,0,0,0,0
1,0,1,1,16,0,0,0,3774.3529411764707,0,0,0,0
0,0,1,0,5,1,0,0,4421.166666666667,0,1,0,0
0,0,1,1,8,1,2,0,13304.444444444445,1,1,0,0
1,0,1,1,15,1,2,0,10937.5,0,1,0,0
0,0,1,0,4,1,2,0,837.6,0,1,0,0
0,0,1,0,2,0,0,0,26666.666666666668,0,1,0,0
0,0,1,1,3,1,1,0,19389.0,0,1,0,0
0,0,1,0,3,1,2,0,8973.0,0,0,0,0
1,0,1,1,32,0,0,0,3030.3030303030305,0,1,0,0
1,0,1,0,14,0,1,0,5428.866666666667,0,1,0,0
1,0,1,0,8,0,0,0,13888.888888888889,0,1,0,0
1,0,1,0,25,0,1,0,4625.2692307692305,0,0,0,0
1,0,1,1,16,1,2,1,6615.058823529412,0,1,0,0
0,0,1,0,2,0,0,1,20681.666666666668,0,1,0,0
1,0,1,0,15,0,0,0,3931.875,0,0,0,0
1,0,0,1,36,1,1,0,3066.135135135135,1,1,0,0
0,0,0,0,4,1,0,1,12971.8,0,1,0,1
0,0,1,0,7,0,1,0,534.0,0,0,0,0
0,0,0,0,3,1,1,0,2595.0,0,0,0,0
0,0,0,0,5,0,2,0,2594.0,0,1,0,0
1,0,1,0,36,1,2,0,4000.0,0,1,0,0
0,0,1,0,1,1,2,0,3534.0,0,0,0,0
0,0,1,0,3,0,0,0,11080.0,0,0,0,0
0,0,1,0,3,0,0,0,1767.0,0,0,0,0
1,0,1,0,17,1,2,0,3531.3333333333335,0,0,0,0
0,0,1,1,7,0,0,0,6457.25,0,1,1,0
0,1,1,1,9,0,0,0,13500.0,0,1,0,0
0,0,1,0,11,1,2,0,9666.666666666666,0,1,0,0
0,0,1,1,6,1,2,0,1477.7142857142858,0,0,0,0
0,0,0,0,12,0,2,0,4615.384615384615,0,0,0,0
1,0,1,0,28,1,2,0,1819.8620689655172,0,0,0,1
0,0,1,1,6,0,0,1,4947.428571428572,0,0,0,0
1,0,1,0,24,0,0,0,2586.0,0,1,0,0
0,0,1,0,7,0,0,0,1745.25,0,1,0,0
1,0,0,0,18,1,1,0,2842.1052631578946,0,0,0,0
1,0,0,0,14,1,2,0,3459.2,0,0,0,0
0,0,1,0,6,0,0,0,4632.0,0,0,0,0
1,0,1,0,10,0,1,0,440.72727272727275,0,0,0,1
1,0,1,0,23,1,1,0,4791.666666666667,0,1,0,0
1,0,0,0,10,1,2,1,2358.5454545454545,0,0,0,0
0,0,1,0,4,0,0,0,22000.0,0,1,0,0
0,0,1,0,1,0,0,0,6981.0,0,1,0,0
1,0,1,0,42,0,0,0,2906.9767441860463,0,1,0,0
0,0,1,1,1,1,2,0,60000.0,1,1,0,0
1,0,1,0,16,0,0,0,11117.64705882353,0,1,0,0
0,0,1,0,2,0,1,0,2928.0,0,0,0,0
1,1,1,1,10,1,1,0,8000.0,0,1,0,0
1,1,1,1,17,0,1,1,6305.722222222223,0,1,0,0
0,0,1,0,11,1,0,0,1500.9166666666667,0,1,0,0
0,0,1,0,4,0,2,0,5026.2,0,1,0,0
0,0,1,0,4,1,2,1,5188.8,0,0,0,0
0,0,1,0,4,0,2,0,32000.0,0,1,0,0
0,1,1,1,5,1,2,0,8828.0,1,0,0,0
0,0,1,1,8,0,0,0,16666.666666666668,0,1,0,0
0,0,1,0,3,1,2,0,13194.0,0,1,0,0
0,0,1,0,6,1,2,0,3243.4285714285716,0,0,0,0
0,0,0,0,4,0,1,0,3878.4,0,0,0,0
0,1,1,1,17,1,1,1,2882.6666666666665,0,1,0,1
0,0,1,0,5,0,0,1,16941.5,0,0,0,0
0,0,1,1,3,0,0,0,16250.0,0,1,0,0
0,0,1,1,10,1,1,0,10000.0,0,1,0,0
0,0,1,0,4,0,2,1,8272.6,0,1,0,0
0,0,1,0,6,1,2,0,21000.0,0,1,0,0
0,0,1,0,1,0,1,1,8107.5,0,0,0,1
0,0,1,0,7,0,0,0,3531.0,0,0,0,0
0,0,1,1,6,0,1,0,11582.0,0,1,0,0
0,0,1,0,2,0,0,1,19389.0,0,1,0,0
0,0,1,0,0,1,2,0,16860.0,0,0,0,0
1,0,1,0,17,1,2,0,3783.4444444444443,0,0,0,0
0,0,1,0,7,1,1,0,4188.5,0,1,0,0
0,0,1,0,7,0,1,1,4864.5,0,0,0,0
0,0,1,0,8,0,2,0,14009.333333333334,1,0,0,0
1,0,1,1,18,0,0,0,602.6315789473684,0,0,0,0
1,0,1,0,15,0,0,1,12925.9375,0,1,0,0
0,0,1,0,2,0,0,0,7446.333333333333,0,1,0,0
0,0,0,1,0,0,0,0,9972.0,1,0,0,0
1,0,1,0,25,1,1,0,8615.384615384615,0,1,0,0
0,0,1,0,5,0,0,0,8648.0,1,0,0,0
1,0,1,1,16,1,2,0,7785.588235294118,0,1,0,0
0,0,1,0,0,0,0,0,43029.0,0,0,0,1
0,0,1,0,3,1,1,0,11344.75,0,1,0,0
0,0,1,0,6,1,1,0,7563.142857142857,0,1,0,0
0,0,1,0,6,0,2,0,3142.285714285714,0,0,1,0
0,0,1,1,1,0,0,0,10470.0,0,1,0,0
1,0,0,0,17,0,1,0,8975.0,0,1,0,0
0,0,1,0,6,1,2,0,6485.142857142857,0,0,0,0
0,0,1,0,10,0,1,0,15909.09090909091,0,1,0,0
0,0,1,1,3,0,1,0,3839.5,0,1,0,1
0,0,1,0,5,0,0,1,10066.0,0,0,0,0
0,0,1,0,2,1,1,0,11280.0,0,0,0,0
0,0,1,0,2,1,2,1,16008.666666666666,0,1,0,1
0,0,1,0,5,0,1,0,7540.166666666667,0,1,0,0
0,0,1,0,7,0,1,0,16071.625,0,1,0,0
0,0,1,0,1,1,1,0,18222.0,1,0,0,0
1,0,0,1,14,0,0,0,7206.666666666667,1,1,0,0
0,0,1,1,4,1,0,1,19000.0,0,1,0,0
0,0,1,0,3,1,2,1,3453.0,0,0,0,0
0,0,0,0,10,0,1,1,2573.4545454545455,0,0,0,0
1,0,1,0,10,1,2,0,8813.181818181818,0,1,0,0
0,0,1,0,3,0,0,1,9999.0,0,0,0,1
1,0,0,1,17,0,1,0,4724.666666666667,0,0,0,0
0,0,1,0,1,0,0,0,4122.0,0,0,0,0
1,0,1,0,22,0,2,0,4496.0,0,1,0,0
0,0,1,0,3,0,1,0,7406.5,0,0,0,0
1,0,1,0,14,1,1,0,2569.6,0,0,0,0
0,0,1,0,1,0,1,0,25403.0,0,1,0,0
0,0,0,0,0,0,1,0,4900.0,0,1,0,0
1,0,1,0,3,0,2,0,9438.0,0,0,0,0
0,0,1,0,3,1,1,0,1839.0,0,0,0,0
1,0,1,0,18,0,0,1,517.2631578947369,0,0,0,0
0,0,1,0,7,0,0,1,3243.75,0,1,0,0
1,0,1,0,20,1,2,0,2857.1428571428573,0,0,0,0
0,0,1,0,7,0,2,0,6075.0,0,0,0,0
1,0,0,0,16,0,2,0,6994.588235294118,0,1,0,0
0,0,0,0,2,1,1,0,5192.0,1,0,0,0
0,0,1,0,0,1,2,0,180000.0,0,1,0,0
0,0,1,0,5,1,0,0,1048.0,0,1,0,0
0,0,1,0,7,0,2,1,4188.5,0,1,0,0
0,0,1,0,0,1,2,0,38124.0,0,1,0,0
0,0,1,0,13,1,1,0,5404.928571428572,0,1,0,0
0,0,1,0,6,1,1,0,5211.428571428572,0,0,0,0
1,0,0,0,40,0,1,0,1139.7073170731708,0,0,0,0
0,0,1,0,0,0,0,0,3888.0,0,0,0,0
1,0,1,0,18,0,2,0,2602.1052631578946,0,0,0,0
0,0,1,1,6,1,1,0,9417.42857142857,0,0,0,0
1,0,1,0,15,0,2,1,4053.6875,0,0,0,0
1,0,1,1,18,1,2,1,6315.789473684211,0,1,0,1
0,0,0,0,3,0,0,0,9111.0,0,0,0,0
0,0,0,1,6,1,1,0,1424.5714285714287,0,0,0,0
0,0,1,0,2,1,0,1,22666.666666666668,0,1,0,0
1,0,1,0,15,1,1,0,2500.0,0,0,0,0
1,0,1,0,22,0,1,0,3025.2608695652175,0,1,0,0
0,1,1,0,1,1,0,0,1836.0,0,0,0,0
0,0,1,0,3,1,2,0,5205.0,0,0,1,1
1,0,0,0,6,1,2,0,2132.5714285714284,1,0,0,1
1,0,1,0,8,0,1,0,3160.0,0,0,0,0
0,0,1,1,4,0,1,1,6312.0,0,0,1,0
0,0,1,0,1,0,2,0,30000.0,0,1,0,0
0,0,1,0,5,0,0,0,13333.333333333334,0,1,0,0
1,0,1,0,15,0,1,1,3450.0,0,1,0,0
1,0,1,0,5,0,1,0,8144.333333333333,0,1,0,1
1,0,1,1,7,0,0,0,12500.0,0,1,0,0
0,0,1,0,5,0,0,0,3464.0,1,0,0,0
0,0,0,0,10,0,0,0,1174.909090909091,0,0,0,0
0,0,1,0,5,1,2,0,8703.5,0,1,0,0
0,0,1,1,18,1,1,0,8439.105263157895,0,0,0,0
0,0,1,0,3,0,0,0,4950.0,0,0,0,0
0,0,1,0,3,0,2,1,1884.0,0,1,0,0
0,0,1,1,5,0,0,0,9307.833333333334,0,1,0,0
0,0,1,0,3,0,0,0,10500.0,0,0,0,0
0,0,1,0,10,1,2,0,18181.81818181818,0,1,0,0
1,0,0,0,0,0,0,0,33535.0,0,0,0,1
0,0,1,0,5,0,0,0,16666.666666666668,0,1,0,0
0,0,0,0,8,1,2,1,937.3333333333334,0,0,0,1
1,0,1,0,3,0,0,1,7837.0,0,0,0,0
1,0,1,0,21,0,0,1,6818.181818181818,0,1,0,0
0,0,1,0,12,1,2,0,13515.615384615385,0,0,0,1
0,0,1,0,3,1,1,0,1221.75,0,1,0,0
0,0,1,0,3,1,2,0,12971.75,0,1,0,0
0,0,1,0,5,1,1,0,2850.0,0,0,1,0
0,0,1,0,16,1,2,0,8663.29411764706,0,0,0,0
0,0,1,1,13,1,2,0,1080.0,0,0,0,0
1,0,1,0,20,1,1,0,4014.8571428571427,0,0,0,0
0,0,1,0,0,0,0,0,32429.0,0,1,1,0
1,0,1,0,6,0,0,0,9265.714285714286,1,0,0,0
0,0,1,0,8,1,0,0,13666.666666666666,0,1,0,0
0,0,1,0,0,0,0,0,17208.0,0,0,0,1
0,0,1,1,8,0,2,0,5645.111111111111,1,0,0,0
0,0,1,0,0,0,0,0,147000.0,0,1,0,1
0,0,1,0,3,0,0,0,3351.0,0,1,0,0
0,0,1,0,9,1,2,0,12258.0,0,0,0,0
0,0,1,0,15,1,2,0,5067.125,0,1,0,0
0,0,1,0,7,0,1,0,2094.0,0,1,0,0
0,0,1,0,7,1,1,0,3732.0,0,0,0,0
1,0,1,0,15,0,1,0,4254.25,0,1,0,0
0,0,1,0,0,0,2,0,41597.0,0,1,0,0
1,0,1,0,16,1,2,1,2664.705882352941,0,0,0,0
0,0,0,0,5,1,2,0,100.0,0,0,0,0
0,0,0,0,10,1,2,0,7664.727272727273,0,0,0,0
0,0,1,0,6,0,1,1,10156.142857142857,0,1,0,0
1,0,0,0,16,1,1,0,2243.294117647059,0,0,0,0
1,1,1,0,26,1,1,0,6485.777777777777,0,0,0,0
0,0,1,0,4,0,2,0,34000.0,0,1,0,0
0,0,1,0,7,0,0,0,3315.875,0,1,0,0
0,0,1,0,3,1,0,0,4932.0,0,0,0,0
1,0,1,0,14,1,1,1,6125.533333333334,0,0,0,1
0,0,1,0,3,0,1,1,7341.0,0,0,0,0
0,0,1,0,0,0,1,0,45401.0,0,1,0,0
1,0,1,1,16,1,2,0,7948.411764705882,0,0,0,0
1,0,1,0,4,0,2,0,7524.0,0,1,0,0
1,0,1,0,3,0,0,0,12990.0,0,0,0,0
1,0,1,0,39,0,0,0,1500.0,0,1,0,0
1,0,1,0,17,1,2,1,1832.6666666666667,0,0,0,0
0,0,0,1,3,1,1,0,7653.0,0,1,0,0
0,0,1,0,5,1,2,0,2520.1666666666665,0,1,0,0
0,0,1,0,1,1,0,0,15000.0,0,1,0,0
0,0,1,0,1,1,2,0,9894.0,0,0,0,0
0,0,1,0,3,1,2,1,8490.5,0,0,0,0
0,0,0,0,1,1,2,0,3936.0,0,0,0,0
0,0,1,0,1,0,0,1,24322.0,0,0,0,0
0,0,0,0,0,0,0,0,20844.0,0,0,0,1
0,0,0,0,4,1,1,0,7120.8,0,0,0,0
0,0,1,0,3,1,2,0,1643.75,0,0,0,0
0,0,1,0,5,1,2,0,3568.0,0,0,0,0
0,0,0,0,2,1,2,0,33333.333333333336,0,1,0,0
1,0,1,0,12,0,2,0,2294.769230769231,0,0,0,0
0,0,1,0,3,0,0,0,1413.0,0,0,0,0
0,0,1,0,8,1,0,1,18333.333333333332,0,1,0,0
0,0,1,0,4,0,0,1,15882.6,0,1,0,0
1,0,1,0,17,0,0,1,962.0,0,0,0,0
0,0,1,0,10,0,0,0,1015.3636363636364,0,1,0,0
0,0,0,0,10,1,2,0,4545.454545454545,0,0,0,0
1,0,1,0,9,1,1,1,7729.0,0,1,0,0
1,0,0,0,36,0,0,1,4090.189189189189,0,1,0,0
1,0,1,0,19,1,2,0,9000.0,0,0,0,0
0,0,1,1,10,1,2,1,7818.181818181818,0,1,0,0
0,0,1,1,2,0,0,0,4756.0,1,0,0,0
0,0,1,1,5,1,2,0,22626.166666666668,0,0,0,0
0,0,0,0,4,0,1,0,4732.8,1,0,0,0
0,0,1,0,7,1,2,1,25000.0,0,1,0,0
0,0,0,0,13,0,1,0,4123.714285714285,0,0,0,0
0,0,1,0,6,0,1,0,9972.714285714286,0,1,0,0
0,0,1,0,3,0,0,1,1413.0,0,0,0,0
0,0,1,1,4,0,0,0,1440.0,0,0,0,0
0,0,1,0,1,1,2,0,7206.0,1,0,0,0
0,0,1,0,1,1,1,0,2118.0,0,0,0,0
1,0,1,1,15,1,1,1,3378.0625,0,1,0,0
0,0,1,1,8,0,1,0,5242.666666666667,0,0,0,0
1,0,1,0,5,0,0,1,13332.166666666666,0,1,0,0
0,0,0,1,4,0,1,0,3909.6,0,0,0,0
0,0,1,0,6,1,1,0,3202.285714285714,0,0,0,0
1,0,1,0,13,1,1,0,2598.0,0,0,0,0
0,0,0,0,4,0,1,0,19456.8,0,1,0,0
1,0,1,0,25,0,0,1,1631.076923076923,0,0,0,0
0,0,0,0,1,0,0,0,7128.0,1,0,0,0
0,0,1,0,0,1,2,0,18156.0,0,0,0,0
1,0,1,0,14,0,0,1,7454.266666666666,0,0,0,0
0,0,1,0,2,1,2,0,3848.0,0,0,0,1
1,0,1,1,20,1,2,0,2316.3809523809523,0,0,0,1
0,0,1,0,5,0,2,0,3892.0,0,0,0,0
0,0,1,0,10,0,1,0,7050.545454545455,0,1,0,0
0,0,1,0,2,0,0,1,23161.666666666668,0,0,0,0
1,0,1,0,15,1,2,1,583.5,0,0,0,0
0,0,1,0,3,0,0,1,475.0,0,0,0,0
1,0,1,0,3,0,1,0,11025.0,0,0,0,0
0,0,1,1,5,1,2,0,19166.666666666668,0,1,0,0
0,0,1,0,2,1,2,0,3892.0,0,0,0,0
1,0,1,0,28,1,1,0,2609.2758620689656,0,0,0,0
1,0,0,0,20,1,1,0,939.4285714285714,1,0,0,0
1,0,0,1,14,0,0,0,1470.4,0,0,0,1
0,0,0,0,3,1,2,0,5457.0,0,0,0,0
1,0,1,0,23,1,2,0,1801.625,0,0,0,0
0,1,1,1,1,0,0,0,8244.0,0,0,0,0
1,0,1,0,10,1,2,1,3045.818181818182,0,1,0,1
0,0,1,0,4,1,2,0,10588.4,0,1,0,0
0,0,1,0,3,1,2,0,1341.0,0,1,0,0
0,0,1,0,6,1,2,0,738.8571428571429,0,0,0,0
0,0,1,0,6,1,2,0,16747.0,0,1,0,0
1,0,1,0,36,0,0,1,4382.351351351352,0,1,0,1
1,0,0,0,5,0,0,0,16666.666666666668,0,0,0,0
1,0,1,0,11,1,1,0,6485.916666666667,0,1,0,0
0,0,1,1,4,1,0,0,6271.2,1,0,0,0
0,0,0,0,13,0,0,0,1819.7142857142858,0,0,0,0
1,0,1,0,15,1,1,1,3796.5,0,0,0,0
0,0,1,0,4,0,0,1,22362.8,0,0,0,0
1,1,1,0,32,0,1,0,1441.3030303030303,0,0,0,0
0,0,1,0,3,1,1,0,25250.0,0,1,0,0
1,0,1,1,17,0,1,1,7182.5,0,1,0,0
1,0,0,1,20,1,1,1,1581.142857142857,0,0,0,0
1,0,1,0,30,0,0,0,2439.7096774193546,0,1,0,0
1,0,1,0,30,1,2,1,1129.9354838709678,0,0,0,0
1,0,1,0,18,1,2,0,7105.263157894737,0,1,0,0
0,0,1,0,0,0,0,0,26808.0,0,1,0,1
1,0,1,0,7,0,0,1,9458.625,0,1,0,0
1,0,1,0,24,0,0,0,1868.16,0,0,0,0
0,0,1,1,0,1,2,0,55000.0,0,1,0,0
0,0,1,0,7,1,2,0,3040.625,0,0,0,0
0,0,1,0,12,0,0,0,7303.076923076923,0,1,0,0
0,0,0,0,5,1,2,0,7460.0,0,1,0,0
1,0,1,0,15,1,2,1,6486.0,0,0,0,0
0,0,1,0,2,0,0,1,18160.0,0,0,0,1
1,0,1,0,13,1,2,0,9285.714285714286,0,1,0,0
0,0,1,0,13,0,0,0,7505.142857142857,0,0,0,0
0,0,1,0,1,0,1,0,5514.0,1,1,0,0
1,0,1,0,6,0,1,0,6176.571428571428,0,0,0,0
0,0,1,1,10,1,0,0,4118.181818181818,0,0,0,0
0,0,1,0,5,1,2,0,2792.0,0,1,0,0
1,0,1,0,15,0,1,0,4053.75,0,0,0,0
0,0,1,0,6,0,0,1,7875.714285714285,0,0,0,1
0,0,1,0,4,0,1,0,2244.0,0,1,0,0
0,0,1,0,2,1,2,0,24166.666666666668,1,1,0,0
1,0,0,0,21,1,1,1,1473.8181818181818,0,0,0,1
0,1,1,0,6,0,0,0,9265.714285714286,0,1,0,0
0,0,1,0,3,0,0,0,4719.0,0,0,0,0
1,0,1,0,14,0,1,0,8666.666666666666,0,1,0,0
0,0,0,0,2,1,1,1,7344.0,0,0,1,0
1,0,1,1,33,0,1,1,529.4117647058823,0,1,0,1
0,0,1,0,7,1,1,0,2617.875,0,1,0,0
0,0,1,0,4,1,2,1,20400.0,0,1,0,0
0,0,1,0,4,0,0,0,21200.0,0,1,0,0
0,0,1,1,3,1,2,0,4233.0,0,0,1,0
0,0,1,0,0,0,1,1,3984.0,0,0,0,0
0,0,1,1,2,0,0,1,33333.333333333336,0,1,0,1
1,0,0,1,21,1,2,0,3738.0,0,0,0,0
0,0,1,0,4,1,2,0,11998.8,0,1,0,0
0,0,1,1,2,0,2,0,13908.0,1,0,1,0
0,0,1,1,3,1,2,0,5675.25,0,0,0,0
0,0,1,0,1,1,1,0,2500.0,0,0,0,0
0,0,1,0,12,1,2,0,8281.846153846154,0,0,0,0
0,0,0,0,1,1,2,0,8352.0,0,0,0,0
1,0,1,0,18,1,2,0,3000.0,0,0,0,0
0,0,1,0,14,0,0,1,3200.0,0,0,0,0
1,0,1,1,18,0,1,0,3682.1052631578946,1,0,0,0
0,0,1,0,3,0,0,0,11180.75,0,0,0,0
0,0,1,0,1,0,0,0,5772.0,0,0,1,0
0,0,1,1,15,0,1,0,7270.8125,0,1,0,0
1,0,1,0,17,0,0,1,4165.0,0,1,0,0
0,0,1,1,0,1,2,0,16800.0,0,1,0,0
0,0,1,1,4,0,1,0,23000.0,0,1,0,0
0,0,1,1,1,0,1,0,9773.0,0,1,0,1
1,0,1,1,6,0,1,0,6666.857142857143,0,0,0,0
0,0,1,0,7,0,0,0,7563.125,0,1,0,0
1,0,1,0,9,1,1,0,4860.0,0,0,0,0
